# t x y z vx vy vz phi theta gamma phid thetad gammad
3.340757238307349997e-02 3.317981301429645535e-01 4.416723114279294744e-05 1.003286224401024107e+00 9.862674129873816753e+00 4.632347878365613084e-03 1.931737854784937036e-01 -2.023804256789285896e-02 -2.664592461534022738e-01 1.664906260623987500e+00 -3.970866160371038789e-01 -1.124415795399994700e+00 4.987304013532209268e+01
3.674832962138085274e-02 3.647233430502135332e-01 6.142026003098653470e-05 1.003962959322256099e+00 9.848537673369325063e+00 5.705628779681734021e-03 2.119731677856170615e-01 -2.128680691087358329e-02 -2.702243046933784920e-01 1.831587711586465161e+00 -2.316931179022781173e-01 -1.120859657062741155e+00 4.991354413534254775e+01
4.008908685968820551e-02 3.976011723418151900e-01 8.233526588228028045e-05 1.004702579531850937e+00 9.834307347688586276e+00 6.820065328392917181e-03 2.308186896713574354e-01 -2.180171130941005106e-02 -2.738918519464702550e-01 1.998401478330512626e+00 -8.017932622429005396e-02 -1.067074325036855287e+00 4.995150765300350315e+01
4.342984409799555828e-02 4.304313083248739735e-01 1.070047746300417456e-04 1.005505203972317574e+00 9.819986012341304971e+00 7.949274986490832695e-03 2.496862463683572064e-01 -2.185481423693859740e-02 -2.773071786968858143e-01 2.165331787326965074e+00 4.260887885261635533e-02 -9.716316210750441940e-01 4.998266631563561191e+01
4.677060133630291106e-02 4.632134559483109815e-01 1.354400167682898453e-04 1.006370842779332309e+00 9.805579496008631324e+00 9.071369864055477475e-03 2.685355781358234051e-01 -2.156164832470543191e-02 -2.803509057720702802e-01 2.332349883613328068e+00 1.256872625404401311e-01 -8.468828523963890520e-01 5.000359130558656773e+01
5.011135857461026383e-02 4.959473437566742637e-01 1.675896122561502087e-04 1.007299351850178271e+00 9.791095967589455995e+00 1.017103468183870423e-02 2.873155655236546702e-01 -2.106661076191900656e-02 -2.829491485953039565e-01 2.499417553279831505e+00 1.628693691942637023e-01 -7.074452904775038187e-01 5.001210516269723882e+01
5.345211581291761660e-02 5.286327302788911275e-01 2.033638695134879285e-04 1.008290406592193600e+00 9.776545046612412193e+00 1.124077711023640895e-02 3.059703043958763580e-01 -2.052614493850458272e-02 -2.850783242003654960e-01 2.666491771066513028e+00 1.531435722186260118e-01 -5.685388329183970191e-01 5.000752837623485902e+01
5.679287305122496937e-02 5.612694071739139368e-01 2.426616743822398298e-04 1.009343496306056798e+00 9.761936773335015971e+00 1.228121783425787164e-02 3.244452707806415037e-01 -2.009163485276026923e-02 -2.867644114490513485e-01 2.833529816657196054e+00 1.004706655612726679e-01 -4.443589789578804572e-01 4.999070933120444238e+01
6.013363028953232214e-02 5.938571988941645508e-01 2.853967411741218491e-04 1.010457938384121235e+00 9.747280576873462721e+00 1.330043281548766790e-02 3.426929167768043016e-01 -1.989388122915588045e-02 -2.880770824148803921e-01 3.000494122710578804e+00 1.305358131059004834e-02 -3.466597913406755382e-01 4.996383786476601330e+01
6.347438752783966798e-02 6.263959590842227421e-01 3.315202773854106178e-04 1.011632909460486562e+00 9.732584372252734539e+00 1.431249862657890844e-02 3.606771439431239457e-01 -2.003074553385218379e-02 -2.891196522395598767e-01 3.167356197629046299e+00 -9.780553592616959835e-02 -2.836869563443210063e-01 4.993008840331405906e+01
6.681514476614701381e-02 6.588855643255545624e-01 3.810377991844670080e-04 1.012867489058338899e+00 9.717853888013864960e+00 1.533549219952054683e-02 3.783762625980862104e-01 -2.055908374401356833e-02 -2.900161840300540250e-01 3.334099174779546537e+00 -2.191021850775891067e-01 -2.595519500978636929e-01 4.989316817031540552e+01
7.015590200445435964e-02 6.913259061092713598e-01 4.340187654564877902e-04 1.014160710290806122e+00 9.703092283847910338e+00 1.638924115168122544e-02 3.957842393263304448e-01 -2.149152565644849716e-02 -2.908972959669595126e-01 3.500718809268708487e+00 -3.376046199481320120e-01 -2.740819240868947460e-01 4.985685238173272182e+01
7.349665924276170548e-02 7.237168820425712301e-01 4.905986831007174516e-04 1.015511611845120399e+00 9.688300073259089373e+00 1.749310983234251757e-02 4.129102336022658637e-01 -2.279807710067866672e-02 -2.918862400562572401e-01 3.667222997559896225e+00 -4.412404823017597177e-01 -3.231248973232835886e-01 4.982457384044699467e+01
7.683741648106905131e-02 7.560583872785998638e-01 5.509742098210774781e-04 1.016919285790554683e+00 9.673475328327992173e+00 1.866405377904697266e-02 4.297766037774124470e-01 -2.441200909845187700e-02 -2.930866728111483632e-01 3.833630077917311585e+00 -5.202569649234397575e-01 -3.992431928838835464e-01 4.979910783637329530e+01
8.017817371937639714e-02 7.883503070351111086e-01 6.153924395655769502e-04 1.018382916602625476e+00 9.658614117081478767e+00 1.991510286904833726e-02 4.464157051442734225e-01 -2.623910201003554904e-02 -2.945732535164385935e-01 3.999966259361424470e+00 -5.680566041230898922e-01 -4.926940636078835367e-01 4.978236581818778461e+01
8.351893095768374298e-02 8.205925108743733487e-01 6.841359683278156042e-04 1.019901808047259939e+00 9.643711109254869740e+00 2.125436117817653195e-02 4.628658982038908465e-01 -2.816905840718956361e-02 -2.963858312005074880e-01 4.166262535951086754e+00 -5.816544175056189703e-01 -5.925767041794151035e-01 4.977529155189125731e+01
8.685968819599108881e-02 8.527848491910287043e-01 7.575055282889463400e-04 1.021475396054311702e+00 9.628760280742255873e+00 2.268455206203887423e-02 4.791672301075385332e-01 -3.008778760380590930e-02 -2.985275643674993873e-01 4.332551404902312164e+00 -5.617436866366019022e-01 -6.880189430775743853e-01 4.977784495793630981e+01
9.020044543429843464e-02 8.849271521208309510e-01 8.358019969069582994e-04 1.023103247262608928e+00 9.613755647134354376e+00 2.420309356913548024e-02 4.953572482043233083e-01 -3.188928490083681178e-02 -3.009669017828436877e-01 4.498863657240146807e+00 -5.123941481450594582e-01 -7.692832823936843756e-01 4.978905982304503652e+01
9.354120267260578048e-02 9.170192308549925952e-01 9.193094831531396652e-04 1.024785044383608845e+00 9.598691959670597740e+00 2.580265802028759714e-02 5.114673571803104446e-01 -3.348596005320685076e-02 -3.036429757368890314e-01 4.665225472240131843e+00 -4.404364269215283456e-01 -8.286884890271382087e-01 4.980716701011692749e+01
9.688195991091312631e-02 9.490608811296685765e-01 1.008280994851139907e-03 1.026520560775674884e+00 9.583565301799616520e+00 2.747214358636643206e-02 5.275200485613334989e-01 -3.481649017319874556e-02 -3.064736513159656561e-01 4.831656026761097955e+00 -3.546098848710508289e-01 -8.612673027769613965e-01 4.982977884460171225e+01
1.002227171492204721e-01 9.810518884654850780e-01 1.102927906993492538e-03 1.028309627544385707e+00 9.568373532248800828e+00 2.919795979621806967e-02 5.435272233236059236e-01 -3.585055956352092843e-02 -3.093652584157902119e-01 4.998165815677282353e+00 -2.645675365177421190e-01 -8.651106000122965600e-01 4.985412903558935938e+01
1.035634743875278180e-01 1.012992034570259658e+00 1.203414079004405321e-03 1.030152097019839230e+00 9.553116532732381927e+00 3.096550258577821305e-02 5.594897060897833230e-01 -3.659017934018223700e-02 -3.122229215037955474e-01 5.164755849785912289e+00 -1.798408971087666064e-01 -8.413810612624081919e-01 4.987735503124699932e+01
1.069042316258351638e-01 1.044881104206453637e+00 1.309855014125520158e-03 1.032047806581377625e+00 9.537796236293200280e+00 3.276067227350236422e-02 5.753979244895969236e-01 -3.706762760522800543e-02 -3.149604010143552402e-01 5.331417835737330080e+00 -1.088687445996809333e-01 -7.940124574977958094e-01 4.989679865106010936e+01
1.102449888641425096e-01 1.076718891781913934e+00 1.422321942260771840e-03 1.033996546514147630e+00 9.522416435232237575e+00 3.457127721784848673e-02 5.912336112968425983e-01 -3.734038754975011615e-02 -3.175084664045123017e-01 5.498135344109510214e+00 -5.818575199103261791e-02 -7.291413527377759163e-01 4.991029082069319855e+01
1.135857461024498555e-01 1.108505206961362788e+00 1.540850189835235497e-03 1.035998034938691692e+00 9.506982393062234138e+00 3.638817389862798041e-02 6.069722907528632971e-01 -3.748375440580156703e-02 -3.198210215732976702e-01 5.664885848428088622e+00 -3.184916256604040236e-02 -6.543434573584235858e-01 4.991638202969472360e+01
1.169265033407572013e-01 1.140239878718731559e+00 1.665450745376817953e-03 1.038051901936303700e+00 9.491500308830310928e+00 3.820602391593727609e-02 6.225862432292422755e-01 -3.758200063590314693e-02 -3.218784763586351461e-01 5.831643394738376784e+00 -3.115477835768442477e-02 -5.777643161477554745e-01 4.991448465836487003e+01
1.202672605790645471e-01 1.171922757444018304e+00 1.796123607586871387e-03 1.040157683907481534e+00 9.475976700026686572e+00 4.002359728166852981e-02 6.380476104385879310e-01 -3.771910534876413840e-02 -3.236881726579009522e-01 5.998381568081248005e+00 -5.466003072142765207e-02 -5.072413308827740108e-01 4.990490641925697446e+01
1.236080178173718930e-01 1.203553714956473453e+00 1.932871365223422970e-03 1.042314828071697841e+00 9.460417778666752042e+00 4.184361126527263997e-02 6.533313092083338214e-01 -3.797005347763499766e-02 -3.252819944805018237e-01 6.165076382888695861e+00 -9.849616299920158080e-02 -4.495103151838011346e-01 4.988877260923920431e+01
1.269487750556792527e-01 1.235132642523806945e+00 2.075711523540914229e-03 1.044522705967692477e+00 9.444828892577978863e+00 4.367215368585729285e-02 6.684174632215035272e-01 -3.839359413136760740e-02 -3.267115813255628831e-01 6.331708748605774595e+00 -1.569189334779355904e-01 -4.095754549131538358e-01 4.986785363158769258e+01
1.302895322939865985e-01 1.266659447209263600e+00 2.224686340556470202e-03 1.046780633953492412e+00 9.429214091411575183e+00 4.551778793354815250e-02 6.832931324862763223e-01 -3.902713474075687750e-02 -3.280417918140764999e-01 6.498266242272484838e+00 -2.230227047913148630e-01 -3.902989069509147368e-01 4.984432839224422196e+01
1.336302895322939444e-01 1.298134047036047845e+00 2.379869316583269750e-03 1.049087898115186990e+00 9.413575857374937073e+00 4.739046657736628587e-02 6.979532096343243897e-01 -3.988417119198906652e-02 -3.293432071531692262e-01 6.664744035114544829e+00 -2.895295673204784093e-01 -3.922387109877879530e-01 4.982052062623395727e+01
1.369710467706012902e-01 1.329556365554743991e+00 2.541367923846379710e-03 1.051443780717286280e+00 9.397915018087918071e+00 4.930038871482462365e-02 7.124004488257542622e-01 -4.095435394804014528e-02 -3.306845117752854057e-01 6.831144943340275333e+00 -3.495640698718200379e-01 -4.137350739377386732e-01 4.979864361158119834e+01
1.403118040089086360e-01 1.360926326420375698e+00 2.709322601487748616e-03 1.053847585370410123e+00 9.382230837122046196e+00 5.125692573949509195e-02 7.266446856407199340e-01 -4.220600487884638985e-02 -3.321255439609547278e-01 6.997478680345570190e+00 -3.973337420732864222e-01 -4.512189705602962508e-01 4.978058114687344471e+01
1.436525612472159819e-01 1.392243848539143070e+00 2.883902421195984160e-03 1.056298658423731274e+00 9.366521259509417163e+00 5.326771671224332649e-02 7.407013852225622363e-01 -4.359066020122431134e-02 -3.337116855527829662e-01 7.163760463828069192e+00 -4.286529465025837315e-01 -4.996960807539083671e-01 4.976772244303950288e+01
1.469933184855233277e-01 1.423508842245396311e+00 3.065298117802584248e-03 1.058796404651823231e+00 9.350783276257994103e+00 5.533800468880633455e-02 7.545897141806392483e-01 -4.504904173085792773e-02 -3.354700773254776225e-01 7.330009173622300089e+00 -4.412692777061556493e-01 -5.533449545055226793e-01 4.976085890598508854e+01
1.503340757238306735e-01 1.454721206834492131e+00 3.253713366004728786e-03 1.061340296022053931e+00 9.335013363899452798e+00 5.747025468936821369e-02 7.683303654788924408e-01 -4.651776071460310413e-02 -3.374079290910908524e-01 7.496245269969937119e+00 -4.349746541055952709e-01 -6.061615252415246680e-01 4.976014364998787443e+01
1.536748329621380194e-01 1.485880829623544619e+00 3.449355272212259113e-03 1.063929873115095237e+00 9.319207951782576771e+00 5.966406574495853460e-02 7.819433737417726960e-01 -4.793603591602395991e-02 -3.395129655497857724e-01 7.662488676985339531e+00 -4.115051080041368659e-01 -6.525824336409961068e-01 4.976511037115579938e+01
1.570155902004453652e-01 1.516987586554167988e+00 3.652425049688522770e-03 1.066564739544145768e+00 9.303363870456363927e+00 6.191636465686678470e-02 7.954461426068210050e-01 -4.925175404891484615e-02 -3.417558327806561325e-01 7.828756820793255855e+00 -3.742525409374738987e-01 -6.880262727075403539e-01 4.977474601776386010e+01
1.603563474387527110e-01 1.548041344201241953e+00 3.863109766923379824e-03 1.069244550403236849e+00 9.287478738485033247e+00 6.422184747863901588e-02 8.088518694280527610e-01 -5.042630572763719121e-02 -3.440941053280389683e-01 7.995062990527181057e+00 -3.278274409582467852e-01 -7.093036704938353587e-01 4.978761004952098546e+01
1.636971046770600569e-01 1.579041962920203712e+00 4.081575913353587687e-03 1.071968996310855848e+00 9.271551252103011009e+00 6.657361587609560150e-02 8.221685007257879541e-01 -5.143778094873473206e-02 -3.464773950771888877e-01 8.161415162714638072e+00 -2.775231423986188606e-01 -7.148627284259037040e-01 4.980199076437556016e+01
1.670378619153674027e-01 1.609989300762322273e+00 4.307965322779156239e-03 1.074737784959667319e+00 9.255581352066643674e+00 6.896393984629488327e-02 8.353982901746772605e-01 -5.228229003506645184e-02 -3.488529807385486459e-01 8.327815392396651362e+00 -2.287391454678860958e-01 -7.048542311336888355e-01 4.981608580918378948e+01
1.703786191536747485e-01 1.640883217721951448e+00 4.542393745965521597e-03 1.077550622214500375e+00 9.239570254514740455e+00 7.138506727709298394e-02 8.485379659792873230e-01 -5.297337263990580664e-02 -3.511713557916353312e-01 8.494259824906073675e+00 -1.864228346394188884e-01 -6.810196356624839131e-01 4.982819019731140031e+01
1.737193763919820944e-01 1.671723579859001330e+00 4.784952089121914144e-03 1.080407194718528530e+00 9.223520346774130019e+00 7.382999666084610890e-02 8.615794525645634749e-01 -5.353965109304135994e-02 -3.533911327203007602e-01 8.660739321230414234e+00 -1.545852923818432645e-01 -6.464224662188453596e-01 4.983687226919008140e+01
1.770601336302894402e-01 1.702510262867211077e+00 5.035710060425853223e-03 1.083307155691824342e+00 9.207434963448914544e+00 7.629313384678390597e-02 8.745110384906614742e-01 -5.402105667260216626e-02 -3.554828362630885197e-01 8.827240622852452034e+00 -1.359377887984941358e-01 -6.050587304209364969e-01 4.984111752374752058e+01
1.804008908685967860e-01 1.733243154732270197e+00 5.294721723306872359e-03 1.086250115175508402e+00 9.191318071025520453e+00 7.877076770994208277e-02 8.873188432977512363e-01 -5.446409081044534944e-02 -3.574312568527998057e-01 8.993747918664421803e+00 -1.316815293599088998e-01 -5.613928368253515711e-01 4.984042307854343790e+01
1.837416481069041319e-01 1.763922157235260579e+00 5.562032272883231376e-03 1.089235635440900074e+00 9.175173898785159210e+00 8.126132186662710088e-02 8.999884140360246976e-01 -5.491666352842998478e-02 -3.592362016143389458e-01 9.160244628421342128e+00 -1.414657207117180071e-01 -5.198710945377585935e-01 4.983483167436631334e+01
1.870824053452114777e-01 1.794547186192612331e+00 5.837685253770159843e-03 1.092263231707210069e+00 9.159006558619450900e+00 8.376536706630509366e-02 9.125062790924707290e-01 -5.542307008499783999e-02 -3.609116555258418679e-01 9.326715193846343510e+00 -1.635100417967430275e-01 -4.844646529276738223e-01 4.982490256732975098e+01
1.904231625835188235e-01 1.825118170466559109e+00 6.121729434125445027e-03 1.095332377755879882e+00 9.142819695740252328e+00 8.628540741522704172e-02 9.248613020296724274e-01 -5.601962312772639646e-02 -3.624835302351362420e-01 9.493146674655456252e+00 -1.948696586795202190e-01 -4.582878580496859144e-01 4.981162556643423045e+01
1.937639198218261694e-01 1.855635049912065293e+00 6.414224638242952033e-03 1.098442515551791177e+00 9.126616206536903420e+00 8.882547874202012528e-02 9.370457088916539501e-01 -5.673135909370000812e-02 -3.639863149832054390e-01 9.659529980811242922e+00 -2.318063756589767155e-01 -4.433273707427848320e-01 4.979629196435767824e+01
1.971046770601335152e-01 1.886097772531911243e+00 6.715246000762242068e-03 1.101593067626700506e+00 9.110398050078847731e+00 9.139061569357603831e-02 9.490557045220755494e-01 -5.757009873399409478e-02 -3.654590396377712103e-01 9.825860626891294913e+00 -2.702201476194380225e-01 -4.403035185159293596e-01 4.978034074284678923e+01
2.004454342984408610e-01 1.916506291180308796e+00 7.024886313007486401e-03 1.104783450777604203e+00 9.094166167646822174e+00 9.398625366296065042e-02 9.608916415547107404e-01 -5.853398143086345484e-02 -3.669410061826263725e-01 9.992138958833830742e+00 -3.060918204562812495e-01 -4.486700799302490994e-01 4.976519965514759036e+01
2.037861915367482069e-01 1.946860560182223310e+00 7.343256356215794103e-03 1.108013089593038458e+00 9.077920512007811027e+00 9.661763232035350257e-02 9.725577542643829565e-01 -5.960843146536588116e-02 -3.684677406009710388e-01 1.015836986647680718e+01 -3.358904393029574220e-01 -4.667438821054223919e-01 4.975213895913702089e+01
2.071269487750555527e-01 1.977160532221416744e+00 7.670483329924483208e-03 1.111281428436090346e+00 9.061660176520664578e+00 9.928926073806731978e-02 9.840615132347664273e-01 -6.076836957824276186e-02 -3.700675662192873250e-01 1.032456204861126992e+01 -3.569057735685899346e-01 -4.919428231274135532e-01 4.974215170215370563e+01
2.104677060133628985e-01 2.007406155800625758e+00 8.006707665240392346e-03 1.114587940760944917e+00 9.045383604719612336e+00 1.020044920809344835e-01 9.954126916344567810e-01 -6.198136883477895626e-02 -3.717591111510242796e-01 1.049072693591886996e+01 -3.674773875967646264e-01 -5.211013658731358245e-01 4.973586974853166254e+01
2.138084632516702444e-01 2.037597373500767084e+00 8.352078648533151420e-03 1.117932134985144321e+00 9.029088854412684384e+00 1.047652408924775874e-01 1.006622256964989637e+00 -6.321137856508397823e-02 -3.735499484258829606e-01 1.065687740011882667e+01 -3.671040557010245564e-01 -5.508268403381411105e-01 4.973352018502070848e+01
2.171492204899775902e-01 2.067734121172523754e+00 8.706749364876621711e-03 1.121313556540419754e+00 9.012773886757473818e+00 1.075718600644225836e-01 1.017701212092651852e+00 -6.442260752889548969e-02 -3.754364410131695862e-01 1.082302638645890802e+01 -3.564301483603508069e-01 -5.778582180408301516e-01 4.973492287349234431e+01
2.204899777282849360e-01 2.097816328093152993e+00 9.070871501338412940e-03 1.124731786136845102e+00 8.996436850152543130e+00 1.104231789598902752e-01 1.028659506253415623e+00 -6.558316663210633779e-02 -3.774047384726695320e-01 1.098918560387796006e+01 -3.371176462272306718e-01 -5.993911741364877921e-01 4.973952681212625748e+01
2.238307349665922819e-01 2.127843918023374137e+00 9.444590530575487294e-03 1.128186434656337722e+00 8.980076330867904133e+00 1.133166897066101575e-01 1.039505121819094047e+00 -6.666811830790526916e-02 -3.794327593984377911e-01 1.115536439494101373e+01 -3.116227999671052906e-01 -6.133387246911026214e-01 4.974648038725965193e+01
2.271714922048996277e-01 2.157816811012265745e+00 9.828041730063923412e-03 1.131677135406423007e+00 8.963691546811682898e+00 1.162488559963897328e-01 1.050243418213812063e+00 -6.766165737106777378e-02 -3.814929041005710730e-01 1.132156888729588928e+01 -2.829045063627694256e-01 -6.185048006066877768e-01 4.975472827794366992e+01
2.305122494432069735e-01 2.187734925729555524e+00 1.022134738863393622e-02 1.135203534686780813e+00 8.947282467295568864e+00 1.192155084589480163e-01 1.060876783456736971e+00 -6.855824821242913203e-02 -3.835551823800539273e-01 1.148780150056342286e+01 -2.540967392478611919e-01 -6.146579314504883040e-01 4.976312562175588994e+01
2.338530066815143194e-01 2.217598182060387835e+00 1.062461541911569572e-02 1.138765281733237655e+00 8.930849849602987334e+00 1.222122835970003984e-01 1.071404609765841398e+00 -6.936265571380634265e-02 -3.855904160131755631e-01 1.165406084804337361e+01 -2.281795177839187061e-01 -6.025028015816105142e-01 4.977055824968760334e+01
2.371937639198216652e-01 2.247406503681413703e+00 1.103793944586458492e-02 1.142362019101931692e+00 8.914395191900428728e+00 1.252350601978271805e-01 1.081823575974788287e+00 -7.008892144195638663e-02 -3.875731855963859829e-01 1.182034203322180055e+01 -2.076817351265322908e-01 -5.835578017220380831e-01 4.977605676428768788e+01
2.405345211581290110e-01 2.277159820350163066e+00 1.146140028326078121e-02 1.145993374447163982e+00 8.897920610719697976e+00 1.282803486989835540e-01 1.092128189480051859e+00 -7.075844149976066866e-02 -3.894842342809209379e-01 1.198663730016753526e+01 -1.944447606352681657e-01 -5.599558435961502489e-01 4.977889243987445411e+01
2.438752783964363569e-01 2.306858069680418399e+00 1.189506858184447534e-02 1.149658954446987957e+00 8.881428658938204990e+00 1.313455953173955360e-01 1.102311516854349138e+00 -7.139738753442757824e-02 -3.913121110636274547e-01 1.215293695923237038e+01 -1.894684372341318979e-01 -5.341927471228413715e-01 4.977864467658503855e+01
2.472160356347437027e-01 2.336501198239847810e+00 1.233900830775716551e-02 1.153358341366137241e+00 8.864922105996583923e+00 1.344293732927001606e-01 1.112366017201107393e+00 -7.203376932115615472e-02 -3.930539254573000574e-01 1.231923048025975476e+01 -1.928516535310686730e-01 -5.088517636385416765e-01 4.977523301672261624e+01
2.505567928730510485e-01 2.366089161884958880e+00 1.279328065072784550e-02 1.157091092447065650e+00 8.848403705320244228e+00 1.375314470738732975e-01 1.122284386906622355e+00 -7.269446056664637112e-02 -3.947151834869153109e-01 1.248550762925796853e+01 -2.038291380665478714e-01 -4.863338780074673018e-01 4.976891111627229947e+01
2.538975501113583944e-01 2.395621925333141888e+00 1.325794793288023049e-02 1.160856742019302335e+00 8.831875974198302615e+00 1.406527098961021793e-01 1.132060328742316324e+00 -7.340249754298149021e-02 -3.963087713026825498e-01 1.265175952376113067e+01 -2.208957600687056488e-01 -4.686214175347739874e-01 4.976022483441529687e+01
2.572383073496657402e-01 2.425099461052351746e+00 1.373307711564950885e-02 1.164654805946111926e+00 8.815341008780967158e+00 1.437950089806135090e-01 1.141689171306518480e+00 -7.417491556409135101e-02 -3.978532370990094380e-01 1.281797949677977400e+01 -2.420006828952030453e-01 -4.570975483913248261e-01 4.974994092635894560e+01
2.605790645879730860e-01 2.454521747616886351e+00 1.421874256926805233e-02 1.168484787811878478e+00 8.798800351847043899e+00 1.469608837926877909e-01 1.151168284699869648e+00 -7.502131772524421593e-02 -3.993705860975905186e-01 1.298416368658352660e+01 -2.647872335810783073e-01 -4.524371536629600565e-01 4.973895598632140036e+01
2.639198218262804319e-01 2.483888767725896507e+00 1.471502786778027330e-02 1.172346186112583455e+00 8.782254924330789692e+00 1.501532502038524231e-01 1.160497262584149203e+00 -7.594328312618754684e-02 -4.008838414318408594e-01 1.315031130489371414e+01 -2.868509575167912939e-01 -4.545762761533945762e-01 4.972819687419383428e+01
2.672605790645877777e-01 2.513200506105681686e+00 1.522202648866709945e-02 1.176238501655061830e+00 8.765705024195836970e+00 1.533750665175439287e-01 1.169677866552814471e+00 -7.693462870406828080e-02 -4.024146334301181849e-01 1.331642457395891377e+01 -3.059881799824336057e-01 -4.627587696718714061e-01 4.971852382722568819e+01
2.706013363028951235e-01 2.542456947516563481e+00 1.573984141566222433e-02 1.180161244398769682e+00 8.749150389007064987e+00 1.566290163047024120e-01 1.178713753251864782e+00 -7.798245029552433594e-02 -4.039810618713605139e-01 1.348250835842049433e+01 -3.204102121987542073e-01 -4.756509711131470808e-01 4.971064608161096032e+01
2.739420935412024694e-01 2.571658075062062121e+00 1.626858375346314917e-02 1.184113939078136779e+00 8.732590312244248310e+00 1.599172385329650226e-01 1.187610025489178822e+00 -7.906879357566592992e-02 -4.055960339812116344e-01 1.364856954709158288e+01 -3.289035067937343682e-01 -4.915088476737987655e-01 4.970505756427000676e+01
2.772828507795098152e-01 2.600803868956312215e+00 1.680837055378851114e-02 1.188096129108508592e+00 8.716023798576076231e+00 1.632411285028809722e-01 1.196372663799052827e+00 -8.017275065011190971e-02 -4.072662211242473185e-01 1.381461626061604697e+01 -3.309227969339316178e-01 -5.083777171680001761e-01 4.970199753974918622e+01
2.806236080178171610e-01 2.629894305850708935e+00 1.735932211689619059e-02 1.192107378483490576e+00 8.699449740291397504e+00 1.666012246166163058e-01 1.205007903446639217e+00 -8.127274713787586979e-02 -4.089917065365046844e-01 1.398065697273664831e+01 -3.266117187457949211e-01 -5.243025543832009472e-01 4.970143838578866990e+01
2.839643652561245069e-01 2.658929358758917783e+00 1.792155906771704041e-02 1.196147271592938655e+00 8.682867095980544292e+00 1.699971868950611309e-01 1.213521623288154716e+00 -8.234877873526842695e-02 -4.107663227260407446e-01 1.414669963587419232e+01 -3.167528547671877304e-01 -5.375271082803120271e-01 4.970310014436967805e+01
2.873051224944318527e-01 2.687908997557004298e+00 1.849519951040038551e-02 1.200215411105599816e+00 8.666275053320783073e+00 1.734278641840837909e-01 1.221918807595736567e+00 -8.338437428397772744e-02 -4.125786077655676509e-01 1.431275089669510692e+01 -3.026558977589057231e-01 -5.466623794103954159e-01 4.970648924144704495e+01
2.906458797327391985e-01 2.716833189978463903e+00 1.908035654085232791e-02 1.204311414247472678e+00 8.649673160263963823e+00 1.768914387893454898e-01 1.230203130883752882e+00 -8.436810111353033881e-02 -4.144132511211559566e-01 1.447881547528467294e+01 -2.859981974979857733e-01 -5.508090924201944905e-01 4.971095681357680007e+01
2.939866369710465444e-01 2.745701902977557562e+00 1.967713634732720998e-02 1.208434907949379911e+00 8.633061412762758735e+00 1.803856304209542627e-01 1.238376700391510266e+00 -8.529448318718341193e-02 -4.162528570193090860e-01 1.464489576349726185e+01 -2.686359196605006550e-01 -5.496241677255596647e-01 4.971577046195049832e+01
2.973273942093538902e-01 2.774515104302602619e+00 2.028563705967974251e-02 1.212585523423516110e+00 8.616440292020682179e+00 1.839079363361996178e-01 1.246439972956364883e+00 -8.616426751836914200e-02 -4.180798300185960548e-01 1.481099167529675320e+01 -2.524061379930005455e-01 -5.433272870126634180e-01 4.972019207278476216e+01
3.006681514476612360e-01 2.803272764106363280e+00 2.090594842550741461e-02 1.216762890753563031e+00 8.599810749641738639e+00 1.874558818874662303e-01 1.254391844459449068e+00 -8.698404289764084807e-02 -4.198781848245337067e-01 1.497710075613760772e+01 -2.389402532373511856e-01 -5.326498526987368809e-01 4.972355375426121782e+01
3.040089086859685819e-01 2.831974856424355202e+00 2.153815230438349201e-02 1.220966634047381705e+00 8.583174144456098276e+00 1.910272556099912311e-01 1.262229892710870383e+00 -8.776528040177154766e-02 -4.216350998329229105e-01 1.514321853193385259e+01 -2.295071963073705701e-01 -5.187343564695401366e-01 4.972532410952358362e+01
3.073496659242759277e-01 2.860621360372832545e+00 2.218232388858387694e-02 1.225196367612277903e+00 8.566532139655887335e+00 1.946203055742062593e-01 1.269950740219258023e+00 -8.852292101185436912e-02 -4.233420688231112616e-01 1.530933905364688030e+01 -2.249011249751302344e-01 -5.029968436765537287e-01 4.972515809223001071e+01
3.106904231625832735e-01 2.889212260953774258e+00 2.283853348869971031e-02 1.229451693482358943e+00 8.549886572677641183e+00 1.982338787211577469e-01 1.277550493058905001e+00 -8.927367649387486781e-02 -4.249955533824251175e-01 1.547545557384662374e+01 -2.253831551525581345e-01 -4.869683437021989358e-01 4.972292554291584565e+01
3.140311804008906194e-01 2.917747549400096840e+00 2.350684867244387868e-02 1.233732200471044482e+00 8.533239312614087524e+00 2.018674917153982784e-01 1.285025206826454269e+00 -9.003423165753177138e-02 -4.265970945271198023e-01 1.564156127923753026e+01 -2.306806484306557214e-01 -4.721325459946791869e-01 4.971871598558796279e+01
3.173719376391979652e-01 2.946227223045291943e+00 2.418733651954462979e-02 1.238037464756733597e+00 8.516592120599657534e+00 2.055213296489873387e-01 1.292371330740512247e+00 -9.081953748769307222e-02 -4.281528994633860830e-01 1.580764999966381801e+01 -2.400413921709844411e-01 -4.597765493291517402e-01 4.971282003904791225e+01
3.207126948775053110e-01 2.974651284751988811e+00 2.488006575655815622e-02 1.242367051853267901e+00 8.499946527573918331e+00 2.091961767468847877e-01 1.299586085994125506e+00 -9.164136607614913055e-02 -4.296729724324130362e-01 1.597371681982800773e+01 -2.523343662420873823e-01 -4.508693206893139571e-01 4.970569046009847369e+01
